0,10.019165668361707
1,13.41392558607083
2,14.339256613858323
3,10.276743169756461
4,12.550319082013516
5,12.473253241239028
6,11.695893161135603
7,11.854021220149201
8,12.077693197945672
9,11.333856373695584
10,12.71740668607667
11,9.490390044356683
0,9.62731192803501
1,10.459479043178062
2,15.788308730056045
3,12.786243723363688
4,10.715952992809372
5,10.672608768008283
6,12.860917231291452
7,11.280487236936052
8,10.231391163921302
9,11.177488022041032
10,10.282415424902348
11,12.724314009860278
0,16.533783265372545
1,17.36489444641507
2,12.87688178256308
3,14.661859097782257
4,12.44674737099699
5,11.561033485597992
6,11.451727998798358
7,12.670336223129823
8,12.225490610844954
9,13.386427945517958
10,11.439383602870901
11,12.414808448960443
0,15.613849319605169
1,16.09575321601281
2,16.860209350882453
3,9.635055672899288
4,11.364336669878563
5,12.89006556512
6,12.033667984629504
7,13.70504276270333
8,12.101933907958452
9,11.728813487066141
10,11.082547994881736
11,12.628615170465624
0,11.834836528929733
1,10.991193467371374
2,9.124273719862508
3,10.107784334000735
4,9.117599356305398
5,11.20921450255264
6,14.054037340418146
7,11.435059241104259
8,11.295613176645622
9,10.406345781868632
10,9.765985221798411
11,14.438559033658624
0,10.761071499398145
1,8.982626076494812
2,13.175032489004938
3,10.216726148066167
4,9.158576813989466
5,11.285622473677925
6,10.372029818317225
7,10.337977989710403
8,12.1052039550445
9,13.182116131200413
10,11.843911100650988
11,11.603125672042118
0,14.528959893845954
1,11.421466317668301
2,12.616592045504856
3,11.378150250298688
4,12.356033511881673
5,12.358294832401333
6,13.868548732881735
7,11.412451360076725
8,9.646703253287175
9,10.65439494674465
10,13.31202734888251
11,20.774549171927806
0,12.585015032187126
1,12.138997860522203
2,9.973210893912613
3,7.935261135429018
4,8.874574057749479
5,11.167801636266175
6,11.993657921846145
7,10.806331414637688
8,11.026962428975411
9,11.806980148723236
10,11.280043280635375
11,12.661402740122636
