2018T1,4.4
2017T4,4.2
2017T3,3.8
2017T2,4.0
2017T1,3.9
2016T4,3.7
2016T3,3.5
2016T2,3.6
2016T1,3.5
2015T4,3.3
2015T3,3.3
2015T2,3.1
2015T1,3.5
2014T4,3.5
2014T3,3.3
2014T2,3.5
2014T1,3.8
2013T4,3.8
2013T3,3.9
2013T2,4.3
2013T1,4.8
2012T4,4.6
2012T3,5.0
2012T2,5.3
2012T1,4.9
2011T4,4.3
2011T3,4.1
2011T2,4.7
2011T1,4.8
2010T4,4.6
2010T3,5.1
2010T2,5.4
2010T1,6.2
2009T4,7.3
2009T3,8.3
2009T2,8.9
2009T1,8.9
2008T4,8.5
2008T3,7.7
2008T2,7.3
2008T1,7.2
